timePeriod/start/__text,readingQuality/__text,value/__text
1664002800,ACTUAL,0.06
1664004600,ACTUAL,0.06
1664006400,ACTUAL,0.1
1664008200,ACTUAL,0.07
1664010000,ACTUAL,0.05
1664011800,ACTUAL,0.1
1664013600,ACTUAL,0.08
1664015400,ACTUAL,0.05
1664017200,ACTUAL,0.08
1664019000,ACTUAL,0.09
1664020800,ACTUAL,0.05
1664022600,ACTUAL,0.08
1664024400,ACTUAL,0.19
1664026200,ACTUAL,0.11
1664028000,ACTUAL,0.94
1664029800,ACTUAL,0.13
1664031600,ACTUAL,0.09
1664033400,ACTUAL,0.04
1664035200,ACTUAL,0.56
1664037000,ACTUAL,0.68
1664038800,ACTUAL,0.13
1664040600,ACTUAL,0.13
1664042400,ACTUAL,1.74
1664044200,ACTUAL,2.56
1664046000,ACTUAL,1.22
1664047800,ACTUAL,0.32
1664049600,ACTUAL,0.08
1664051400,ACTUAL,0.06
1664053200,ACTUAL,0.18
1664055000,ACTUAL,0.58
1664056800,ACTUAL,0.4
1664058600,ACTUAL,1.3
1664060400,ACTUAL,0.24
1664062200,ACTUAL,0.14
1664064000,ACTUAL,0.08
1664065800,ACTUAL,0.04
1664067600,ACTUAL,0.06
1664069400,ACTUAL,0.08
1664071200,ACTUAL,0.05
1664073000,ACTUAL,0.04
1664074800,ACTUAL,0.09
1664076600,ACTUAL,0.08
1664078400,ACTUAL,0.07
1664080200,ACTUAL,0.09
1664082000,ACTUAL,0.09
1664083800,ACTUAL,0.05
1664085600,ACTUAL,0.07
1664087400,ACTUAL,0.1
1664089200,ACTUAL,0.06
1664091000,ACTUAL,0.06
1664092800,ACTUAL,0.1
1664094600,ACTUAL,0.08
1664096400,ACTUAL,0.05
1664098200,ACTUAL,0.09
1664100000,ACTUAL,0.08
1664101800,ACTUAL,0.05
1664103600,ACTUAL,0.08
1664105400,ACTUAL,0.1
1664107200,ACTUAL,0.05
1664109000,ACTUAL,0.06
1664110800,ACTUAL,0.1
1664112600,ACTUAL,0.78
1664114400,ACTUAL,0.07
1664116200,ACTUAL,0.42
1664118000,ACTUAL,0.51
1664119800,ACTUAL,0.69
1664121600,ACTUAL,0.88
1664123400,ACTUAL,1.02
1664125200,ACTUAL,0.52
1664127000,ACTUAL,0.36
1664128800,ACTUAL,1.03
1664130600,ACTUAL,0.15
1664132400,ACTUAL,0.1
1664134200,ACTUAL,0.13
1664136000,ACTUAL,0.03
1664137800,ACTUAL,0.04
1664139600,ACTUAL,0.08
1664141400,ACTUAL,0.44
1664143200,ACTUAL,0.58
1664145000,ACTUAL,0.4
1664146800,ACTUAL,2.81
1664148600,ACTUAL,1.54
1664150400,ACTUAL,0.5
1664152200,ACTUAL,0.49
1664154000,ACTUAL,1.15
1664155800,ACTUAL,0.17
1664157600,ACTUAL,0.17
1664159400,ACTUAL,0.12
1664161200,ACTUAL,0.06
1664163000,ACTUAL,0.12
1664164800,ACTUAL,0.1
1664166600,ACTUAL,0.07
1664168400,ACTUAL,0.09
1664170200,ACTUAL,0.1
1664172000,ACTUAL,0.1
1664173800,ACTUAL,0.06
1664175600,ACTUAL,0.1
1664177400,ACTUAL,0.1
1664179200,ACTUAL,0.05
1664181000,ACTUAL,0.09
1664182800,ACTUAL,0.08
1664184600,ACTUAL,0.05
1664186400,ACTUAL,0.31
1664188200,ACTUAL,0.5
1664190000,ACTUAL,0.08
1664191800,ACTUAL,0.1
1664193600,ACTUAL,0.07
1664195400,ACTUAL,0.82
1664197200,ACTUAL,0.13
1664199000,ACTUAL,0.14
1664200800,ACTUAL,0.08
1664202600,ACTUAL,0.14
1664204400,ACTUAL,0.13
1664206200,ACTUAL,0.09
1664208000,ACTUAL,1.05
1664209800,ACTUAL,0.37
1664211600,ACTUAL,0.24
1664213400,ACTUAL,0.13
1664215200,ACTUAL,0.1
1664217000,ACTUAL,0.11
1664218800,ACTUAL,0.09
1664220600,ACTUAL,0.1
1664222400,ACTUAL,0.25
1664224200,ACTUAL,0.98
1664226000,ACTUAL,1.27
1664227800,ACTUAL,0.83
1664229600,ACTUAL,0.77
1664231400,ACTUAL,0.2
1664233200,ACTUAL,1.58
1664235000,ACTUAL,0.93
1664236800,ACTUAL,0.76
1664238600,ACTUAL,0.18
1664240400,ACTUAL,0.21
1664242200,ACTUAL,0.8
1664244000,ACTUAL,0.2
1664245800,ACTUAL,0.1
1664247600,ACTUAL,0.06
1664249400,ACTUAL,0.09
1664251200,ACTUAL,0.1
1664253000,ACTUAL,0.09
1664254800,ACTUAL,0.05
1664256600,ACTUAL,0.1
1664258400,ACTUAL,0.09
1664260200,ACTUAL,0.05
1664262000,ACTUAL,0.09
1664263800,ACTUAL,0.08
1664265600,ACTUAL,0.05
1664267400,ACTUAL,0.09
1664269200,ACTUAL,0.08
1664271000,ACTUAL,0.05
1664272800,ACTUAL,0.18
1664274600,ACTUAL,0.19
1664276400,ACTUAL,0.28
1664278200,ACTUAL,0.88
1664280000,ACTUAL,0.61
1664281800,ACTUAL,0.75
1664283600,ACTUAL,0.21
1664285400,ACTUAL,0.08
1664287200,ACTUAL,0.05
1664289000,ACTUAL,0.08
1664290800,ACTUAL,0.08
1664292600,ACTUAL,0.05
1664294400,ACTUAL,0.08
1664296200,ACTUAL,0.08
1664298000,ACTUAL,0.05
1664299800,ACTUAL,0.09
1664301600,ACTUAL,0.07
1664303400,ACTUAL,0.05
1664305200,ACTUAL,0.09
1664307000,ACTUAL,0.07
1664308800,ACTUAL,0.05
1664310600,ACTUAL,0.1
1664312400,ACTUAL,0.06
1664314200,ACTUAL,0.4
1664316000,ACTUAL,1.6
1664317800,ACTUAL,0.33
1664319600,ACTUAL,0.2
1664321400,ACTUAL,0.18
1664323200,ACTUAL,0.04
1664325000,ACTUAL,0.37
1664326800,ACTUAL,0.15
1664328600,ACTUAL,0.51
1664330400,ACTUAL,0.16
1664332200,ACTUAL,0.09
1664334000,ACTUAL,0.07
1664335800,ACTUAL,0.05
1664337600,ACTUAL,0.09
1664339400,ACTUAL,0.05
1664341200,ACTUAL,0.06
1664343000,ACTUAL,0.08
1664344800,ACTUAL,0.04
1664346600,ACTUAL,0.07
1664348400,ACTUAL,0.07
1664350200,ACTUAL,0.04
1664352000,ACTUAL,0.09
1664353800,ACTUAL,0.06
1664355600,ACTUAL,0.05
1664357400,ACTUAL,0.16
1664359200,ACTUAL,0.09
1664361000,ACTUAL,0.12
1664362800,ACTUAL,0.8
1664364600,ACTUAL,0.12
1664366400,ACTUAL,0.08
1664368200,ACTUAL,0.09
1664370000,ACTUAL,0.06
1664371800,ACTUAL,0.04
1664373600,ACTUAL,0.08
1664375400,ACTUAL,0.06
1664377200,ACTUAL,0.04
1664379000,ACTUAL,0.08
1664380800,ACTUAL,0.06
1664382600,ACTUAL,0.58
1664384400,ACTUAL,0.08
1664386200,ACTUAL,0.05
1664388000,ACTUAL,0.05
1664389800,ACTUAL,0.08
1664391600,ACTUAL,0.04
1664393400,ACTUAL,0.06
1664395200,ACTUAL,0.08
1664397000,ACTUAL,0.26
1664398800,ACTUAL,0.09
1664400600,ACTUAL,0.23
1664402400,ACTUAL,1.34
1664404200,ACTUAL,0.31
1664406000,ACTUAL,0.2
1664407800,ACTUAL,0.05
1664409600,ACTUAL,0.82
1664411400,ACTUAL,0.91
1664413200,ACTUAL,0.1
1664415000,ACTUAL,0.12
1664416800,ACTUAL,0.08
1664418600,ACTUAL,1.05
1664420400,ACTUAL,0.46
1664422200,ACTUAL,0.29
1664424000,ACTUAL,0.24
1664425800,ACTUAL,0.11
1664427600,ACTUAL,0.07
1664429400,ACTUAL,0.07
1664431200,ACTUAL,0.11
1664433000,ACTUAL,0.07
1664434800,ACTUAL,0.08
1664436600,ACTUAL,0.11
1664438400,ACTUAL,0.06
1664440200,ACTUAL,0.07
1664442000,ACTUAL,0.1
1664443800,ACTUAL,0.05
1664445600,ACTUAL,0.11
1664447400,ACTUAL,0.08
1664449200,ACTUAL,0.7
1664451000,ACTUAL,0.13
1664452800,ACTUAL,0.67
1664454600,ACTUAL,1.6
1664456400,ACTUAL,1.41
1664458200,ACTUAL,1.53
1664460000,ACTUAL,0.49
1664461800,ACTUAL,0.79
1664463600,ACTUAL,0.08
1664465400,ACTUAL,0.12
1664467200,ACTUAL,0.11
1664469000,ACTUAL,0.06
1664470800,ACTUAL,0.1
1664472600,ACTUAL,0.1
1664474400,ACTUAL,0.06
1664476200,ACTUAL,0.07
1664478000,ACTUAL,0.1
1664479800,ACTUAL,0.59
1664481600,ACTUAL,0.06
1664483400,ACTUAL,0.11
1664485200,ACTUAL,0.08
1664487000,ACTUAL,0.35
1664488800,ACTUAL,0.65
1664490600,ACTUAL,1.77
1664492400,ACTUAL,0.25
1664494200,ACTUAL,1.02
1664496000,ACTUAL,1.76
1664497800,ACTUAL,0.18
1664499600,ACTUAL,0.16
1664501400,ACTUAL,0.92
1664503200,ACTUAL,0.45
1664505000,ACTUAL,0.09
1664506800,ACTUAL,0.05
1664508600,ACTUAL,0.07
1664510400,ACTUAL,0.09
1664512200,ACTUAL,0.06
1664514000,ACTUAL,0.04
1664515800,ACTUAL,0.09
1664517600,ACTUAL,0.08
1664519400,ACTUAL,0.04
1664521200,ACTUAL,0.07
1664523000,ACTUAL,0.09
1664524800,ACTUAL,0.05
1664526600,ACTUAL,0.05
1664528400,ACTUAL,0.09
1664530200,ACTUAL,0.07
1664532000,ACTUAL,0.04
1664533800,ACTUAL,0.08
1664535600,ACTUAL,0.78
1664537400,ACTUAL,0.08
1664539200,ACTUAL,0.16
1664541000,ACTUAL,0.18
1664542800,ACTUAL,0.74
1664544600,ACTUAL,0.18
1664546400,ACTUAL,0.2
1664548200,ACTUAL,0.1
1664550000,ACTUAL,0.23
1664551800,ACTUAL,0.61
1664553600,ACTUAL,0.75
1664555400,ACTUAL,0.21
1664557200,ACTUAL,0.26
1664559000,ACTUAL,0.21
1664560800,ACTUAL,0.2
1664562600,ACTUAL,0.19
1664564400,ACTUAL,0.16
1664566200,ACTUAL,0.38
1664568000,ACTUAL,0.26
1664569800,ACTUAL,0.15
1664571600,ACTUAL,0.18
1664573400,ACTUAL,0.17
1664575200,ACTUAL,0.1
1664577000,ACTUAL,0.5
1664578800,ACTUAL,1.96
1664580600,ACTUAL,1.21
1664582400,ACTUAL,1.02
1664584200,ACTUAL,0.39
1664586000,ACTUAL,0.28
1664587800,ACTUAL,0.21
1664589600,ACTUAL,0.04
1664591400,ACTUAL,0.08
1664593200,ACTUAL,0.09
1664595000,ACTUAL,0.07
1664596800,ACTUAL,0.04
1664598600,ACTUAL,0.09
1664600400,ACTUAL,0.08
1664602200,ACTUAL,0.05
1664604000,ACTUAL,0.04
1664605800,ACTUAL,0.08
1664607600,ACTUAL,0.07
1664609400,ACTUAL,0.04
1664611200,ACTUAL,0.06
1664613000,ACTUAL,0.08
1664614800,ACTUAL,0.04
1664616600,ACTUAL,0.05
1664618400,ACTUAL,0.08
1664620200,ACTUAL,0.05
1664622000,ACTUAL,0.04
1664623800,ACTUAL,0.08
1664625600,ACTUAL,0.06
1664627400,ACTUAL,0.04
1664629200,ACTUAL,0.8
1664631000,ACTUAL,0.14
1664632800,ACTUAL,0.15
1664634600,ACTUAL,0.94
1664636400,ACTUAL,0.1
1664638200,ACTUAL,0.08
1664640000,ACTUAL,0.46
1664641800,ACTUAL,2.14
1664643600,ACTUAL,0.32
1664645400,ACTUAL,1.11
1664647200,ACTUAL,0.6
1664649000,ACTUAL,0.35
1664650800,ACTUAL,0.42
1664652600,ACTUAL,0.19
1664654400,ACTUAL,0.04
1664656200,ACTUAL,0.07
1664658000,ACTUAL,0.14
1664659800,ACTUAL,0.12
1664661600,ACTUAL,0.1
1664663400,ACTUAL,0.13
1664665200,ACTUAL,0.61
1664667000,ACTUAL,0.12
1664668800,ACTUAL,0.07
1664670600,ACTUAL,0.08
1664672400,ACTUAL,0.08
1664674200,ACTUAL,0.45
1664676000,ACTUAL,0.26
1664677800,ACTUAL,0.2
1664679600,ACTUAL,0.07
1664681400,ACTUAL,0.08
1664683200,ACTUAL,0.07
1664685000,ACTUAL,0.06
1664686800,ACTUAL,0.07
1664688600,ACTUAL,0.07
1664690400,ACTUAL,0.06
1664692200,ACTUAL,0.06
1664694000,ACTUAL,0.07
1664695800,ACTUAL,0.06
1664697600,ACTUAL,0.06
1664699400,ACTUAL,0.07
1664701200,ACTUAL,0.06
1664703000,ACTUAL,0.06
1664704800,ACTUAL,0.07
1664706600,ACTUAL,0.06
1664708400,ACTUAL,0.07
1664710200,ACTUAL,0.16
1664712000,ACTUAL,0.86
1664713800,ACTUAL,0.2
1664715600,ACTUAL,0.12
1664717400,ACTUAL,0.98
1664719200,ACTUAL,0.12
1664721000,ACTUAL,0.49
1664722800,ACTUAL,0.73
1664724600,ACTUAL,0.16
1664726400,ACTUAL,0.23
1664728200,ACTUAL,0.86
1664730000,ACTUAL,0.2
1664731800,ACTUAL,0.05
1664733600,ACTUAL,0.08
1664735400,ACTUAL,0.06
1664737200,ACTUAL,0.06
1664739000,ACTUAL,0.06
1664740800,ACTUAL,0.05
1664742600,ACTUAL,0.07
1664744400,ACTUAL,0.04
1664746200,ACTUAL,0.36
1664748000,ACTUAL,0.04
1664749800,ACTUAL,2.28
1664751600,ACTUAL,0.9
1664753400,ACTUAL,0.14
1664755200,ACTUAL,0.16
1664757000,ACTUAL,0.28
1664758800,ACTUAL,0.16
1664760600,ACTUAL,0.39
1664762400,ACTUAL,0.84
1664764200,ACTUAL,0.05
1664766000,ACTUAL,0.08
1664767800,ACTUAL,0.08
1664769600,ACTUAL,0.04
1664771400,ACTUAL,0.08
1664773200,ACTUAL,0.07
1664775000,ACTUAL,0.04
1664776800,ACTUAL,0.09
1664778600,ACTUAL,0.05
1664780400,ACTUAL,0.06
1664782200,ACTUAL,0.08
1664784000,ACTUAL,0.04
1664785800,ACTUAL,0.08
1664787600,ACTUAL,0.06
1664789400,ACTUAL,0.05
1664791200,ACTUAL,0.08
1664793000,ACTUAL,0.12
1664794800,ACTUAL,0.12
1664796600,ACTUAL,0.14
1664798400,ACTUAL,1.2
1664800200,ACTUAL,0.29
1664802000,ACTUAL,0.1
1664803800,ACTUAL,0.89
1664805600,ACTUAL,0.11
1664807400,ACTUAL,0.11
1664809200,ACTUAL,0.12
1664811000,ACTUAL,0.18
1664812800,ACTUAL,0.1
1664814600,ACTUAL,0.04
1664816400,ACTUAL,0.07
1664818200,ACTUAL,0.08
1664820000,ACTUAL,0.04
1664821800,ACTUAL,0.07
1664823600,ACTUAL,0.07
1664825400,ACTUAL,0.04
1664827200,ACTUAL,0.08
1664829000,ACTUAL,0.06
1664830800,ACTUAL,0.04
1664832600,ACTUAL,0.39
1664834400,ACTUAL,1.34
1664836200,ACTUAL,0.75
1664838000,ACTUAL,1.01
1664839800,ACTUAL,0.35
1664841600,ACTUAL,0.21
1664843400,ACTUAL,0.18
1664845200,ACTUAL,0.18
1664847000,ACTUAL,1.1
1664848800,ACTUAL,0.26
1664850600,ACTUAL,1.43
1664852400,ACTUAL,0.45
1664854200,ACTUAL,0.27
1664856000,ACTUAL,0.18
1664857800,ACTUAL,0.09
1664859600,ACTUAL,0.05
1664861400,ACTUAL,0.09
1664863200,ACTUAL,0.08
1664865000,ACTUAL,0.05
1664866800,ACTUAL,0.1
1664868600,ACTUAL,0.07
1664870400,ACTUAL,0.57
1664872200,ACTUAL,0.1
1664874000,ACTUAL,0.06
1664875800,ACTUAL,0.07
1664877600,ACTUAL,0.11
1664879400,ACTUAL,0.11
1664881200,ACTUAL,0.12
1664883000,ACTUAL,0.12
1664884800,ACTUAL,0.73
1664886600,ACTUAL,1.63
1664888400,ACTUAL,0.35
1664890200,ACTUAL,0.18
1664892000,ACTUAL,0.16
1664893800,ACTUAL,0.27
1664895600,ACTUAL,0.31
1664897400,ACTUAL,0.21
1664899200,ACTUAL,0.21
1664901000,ACTUAL,0.18
1664902800,ACTUAL,0.18
1664904600,ACTUAL,0.21
1664906400,ACTUAL,0.19
1664908200,ACTUAL,0.14
1664910000,ACTUAL,0.15
1664911800,ACTUAL,0.16
1664913600,ACTUAL,0.08
1664915400,ACTUAL,0.08
1664917200,ACTUAL,0.07
1664919000,ACTUAL,0.64
1664920800,ACTUAL,2.28
1664922600,ACTUAL,1.38
1664924400,ACTUAL,1.16
1664926200,ACTUAL,0.9
1664928000,ACTUAL,0.54
1664929800,ACTUAL,0.12
1664931600,ACTUAL,0.04
1664933400,ACTUAL,0.07
1664935200,ACTUAL,1.44
1664937000,ACTUAL,1.13
1664938800,ACTUAL,0.62
1664940600,ACTUAL,0.09
1664942400,ACTUAL,0.08
1664944200,ACTUAL,0.05
1664946000,ACTUAL,0.06
1664947800,ACTUAL,0.1
1664949600,ACTUAL,0.05
1664951400,ACTUAL,0.05
1664953200,ACTUAL,0.09
1664955000,ACTUAL,0.04
1664956800,ACTUAL,0.05
1664958600,ACTUAL,0.08
1664960400,ACTUAL,0.04
1664962200,ACTUAL,0.06
1664964000,ACTUAL,0.08
1664965800,ACTUAL,0.26
1664967600,ACTUAL,0.58
1664969400,ACTUAL,0.1
1664971200,ACTUAL,0.08
1664973000,ACTUAL,0.07
1664974800,ACTUAL,0.07
1664976600,ACTUAL,0.04
1664978400,ACTUAL,0.07
1664980200,ACTUAL,0.07
1664982000,ACTUAL,0.04
1664983800,ACTUAL,0.07
1664985600,ACTUAL,0.05
1664987400,ACTUAL,0.04
1664989200,ACTUAL,0.08
1664991000,ACTUAL,0.05
1664992800,ACTUAL,0.04
1664994600,ACTUAL,0.08
1664996400,ACTUAL,0.04
1664998200,ACTUAL,0.05
1665000000,ACTUAL,0.09
1665001800,ACTUAL,0.04
1665003600,ACTUAL,1.13
1665005400,ACTUAL,0.68
1665007200,ACTUAL,0.18
1665009000,ACTUAL,0.11
1665010800,ACTUAL,0.21
1665012600,ACTUAL,1.17
1665014400,ACTUAL,0.64
1665016200,ACTUAL,0.92
1665018000,ACTUAL,0.22
1665019800,ACTUAL,0.28
1665021600,ACTUAL,0.16
1665023400,ACTUAL,1.21
1665025200,ACTUAL,0.09
1665027000,ACTUAL,0.05
1665028800,ACTUAL,0.08
1665030600,ACTUAL,0.08
1665032400,ACTUAL,0.04
1665034200,ACTUAL,0.08
1665036000,ACTUAL,0.07
1665037800,ACTUAL,0.04
1665039600,ACTUAL,0.09
1665041400,ACTUAL,0.06
1665043200,ACTUAL,0.05
1665045000,ACTUAL,0.09
1665046800,ACTUAL,0.05
1665048600,ACTUAL,0.06
1665050400,ACTUAL,0.11
1665052200,ACTUAL,0.1
1665054000,ACTUAL,0.19
1665055800,ACTUAL,0.17
1665057600,ACTUAL,0.15
1665059400,ACTUAL,0.82
1665061200,ACTUAL,0.2
1665063000,ACTUAL,0.3
1665064800,ACTUAL,0.41
1665066600,ACTUAL,0.87
1665068400,ACTUAL,0.16
1665070200,ACTUAL,0.17
1665072000,ACTUAL,0.09
1665073800,ACTUAL,0.11
1665075600,ACTUAL,0.08
1665077400,ACTUAL,0.08
1665079200,ACTUAL,0.1
1665081000,ACTUAL,1.33
1665082800,ACTUAL,0.16
1665084600,ACTUAL,0.31
1665086400,ACTUAL,0.23
1665088200,ACTUAL,0.27
1665090000,ACTUAL,0.12
1665091800,ACTUAL,0.35
1665093600,ACTUAL,0.06
1665095400,ACTUAL,0.05
1665097200,ACTUAL,0.38
1665099000,ACTUAL,1.52
1665100800,ACTUAL,0.57
1665102600,ACTUAL,0.35
1665104400,ACTUAL,0.29
1665106200,ACTUAL,0.16
1665108000,ACTUAL,1.27
1665109800,ACTUAL,0.56
1665111600,ACTUAL,0.45
1665113400,ACTUAL,0.31
1665115200,ACTUAL,0.11
1665117000,ACTUAL,0.09
1665118800,ACTUAL,0.06
1665120600,ACTUAL,0.11
1665122400,ACTUAL,0.07
1665124200,ACTUAL,0.08
1665126000,ACTUAL,0.09
1665127800,ACTUAL,0.58
1665129600,ACTUAL,0.1
1665131400,ACTUAL,0.07
1665133200,ACTUAL,0.08
1665135000,ACTUAL,0.09
1665136800,ACTUAL,0.17
1665138600,ACTUAL,0.33
1665140400,ACTUAL,0.83
1665142200,ACTUAL,0.12
1665144000,ACTUAL,0.46
1665145800,ACTUAL,0.32
1665147600,ACTUAL,0.04
1665149400,ACTUAL,0.09
1665151200,ACTUAL,0.05
1665153000,ACTUAL,0.05
1665154800,ACTUAL,0.08
1665156600,ACTUAL,0.04
1665158400,ACTUAL,0.07
1665160200,ACTUAL,0.06
1665162000,ACTUAL,0.04
1665163800,ACTUAL,0.08
1665165600,ACTUAL,0.04
1665167400,ACTUAL,0.07
1665169200,ACTUAL,0.06
1665171000,ACTUAL,0.04
1665172800,ACTUAL,0.08
1665174600,ACTUAL,0.04
1665176400,ACTUAL,0.07
1665178200,ACTUAL,0.98
1665180000,ACTUAL,0.04
1665181800,ACTUAL,0.08
1665183600,ACTUAL,0.05
1665185400,ACTUAL,0.05
1665187200,ACTUAL,0.08
1665189000,ACTUAL,0.04
1665190800,ACTUAL,0.07
1665192600,ACTUAL,0.08
1665194400,ACTUAL,0.07
1665196200,ACTUAL,0.1
1665198000,ACTUAL,0.06
1665199800,ACTUAL,0.08
1665201600,ACTUAL,0.09
1665203400,ACTUAL,0.05
1665205200,ACTUAL,0.1
1665207000,ACTUAL,0.06
1665208800,ACTUAL,0.07
1665210600,ACTUAL,0.09
1665212400,ACTUAL,0.05
1665214200,ACTUAL,0.1
1665216000,ACTUAL,0.06
1665217800,ACTUAL,0.07
1665219600,ACTUAL,0.09
1665221400,ACTUAL,0.05
1665223200,ACTUAL,0.09
1665225000,ACTUAL,0.07
1665226800,ACTUAL,0.73
1665228600,ACTUAL,0.22
1665230400,ACTUAL,0.16
1665232200,ACTUAL,0.66
1665234000,ACTUAL,0.54
1665235800,ACTUAL,0.85
1665237600,ACTUAL,0.35
1665239400,ACTUAL,0.06
1665241200,ACTUAL,0.09
1665243000,ACTUAL,0.19
1665244800,ACTUAL,0.1
1665246600,ACTUAL,0.12
1665248400,ACTUAL,0.12
1665250200,ACTUAL,0.62
1665252000,ACTUAL,0.1
1665253800,ACTUAL,0.06
1665255600,ACTUAL,0.06
1665257400,ACTUAL,0.21
1665259200,ACTUAL,0.05
1665261000,ACTUAL,0.1
1665262800,ACTUAL,0.86
1665264600,ACTUAL,0.21
1665266400,ACTUAL,1.61
1665268200,ACTUAL,0.54
1665270000,ACTUAL,1.13
1665271800,ACTUAL,0.56
1665273600,ACTUAL,0.62
1665275400,ACTUAL,0.7
1665277200,ACTUAL,0.28
1665279000,ACTUAL,0.38
1665280800,ACTUAL,0.55
1665282600,ACTUAL,1.26
1665284400,ACTUAL,0.46
1665286200,ACTUAL,0.29
1665288000,ACTUAL,0.2
1665289800,ACTUAL,0.32
1665291600,ACTUAL,0.37
1665293400,ACTUAL,0.04
1665295200,ACTUAL,0.07
1665297000,ACTUAL,0.08
1665298800,ACTUAL,0.04
1665300600,ACTUAL,0.06
1665302400,ACTUAL,0.08
1665304200,ACTUAL,0.04
1665306000,ACTUAL,0.04
1665307800,ACTUAL,0.08
1665309600,ACTUAL,0.05
1665311400,ACTUAL,0.04
1665313200,ACTUAL,0.16
1665315000,ACTUAL,0.17
1665316800,ACTUAL,0.73
1665318600,ACTUAL,0.14
1665320400,ACTUAL,0.26
1665322200,ACTUAL,0.24
1665324000,ACTUAL,0.17
1665325800,ACTUAL,1.74
1665327600,ACTUAL,1.6
1665329400,ACTUAL,0.68
1665331200,ACTUAL,0.72
1665333000,ACTUAL,1.96
1665334800,ACTUAL,0.4
1665336600,ACTUAL,0.11
1665338400,ACTUAL,0.09
1665340200,ACTUAL,0.38
1665342000,ACTUAL,0.34
1665343800,ACTUAL,0.07
1665345600,ACTUAL,0.1
1665347400,ACTUAL,0.06
1665349200,ACTUAL,0.06
1665351000,ACTUAL,0.19
1665352800,ACTUAL,0.33
1665354600,ACTUAL,0.51
1665356400,ACTUAL,0.26
1665358200,ACTUAL,1.37
1665360000,ACTUAL,0.22
1665361800,ACTUAL,0.15
1665363600,ACTUAL,0.95
1665365400,ACTUAL,0.18
1665367200,ACTUAL,0.16
1665369000,ACTUAL,0.1
1665370800,ACTUAL,0.1
1665372600,ACTUAL,0.1
1665374400,ACTUAL,0.08
1665376200,ACTUAL,0.09
1665378000,ACTUAL,0.07
1665379800,ACTUAL,0.07
1665381600,ACTUAL,0.08
1665383400,ACTUAL,0.08
1665385200,ACTUAL,0.07
1665387000,ACTUAL,0.08
1665388800,ACTUAL,0.07
1665390600,ACTUAL,0.06
1665392400,ACTUAL,0.09
1665394200,ACTUAL,0.06
1665396000,ACTUAL,0.21
1665397800,ACTUAL,0.7
1665399600,ACTUAL,0.17
1665401400,ACTUAL,0.14
1665403200,ACTUAL,0.66
1665405000,ACTUAL,0.41
1665406800,ACTUAL,0.24
1665408600,ACTUAL,0.19
1665410400,ACTUAL,0.19
1665412200,ACTUAL,0.11
1665414000,ACTUAL,0.09
1665415800,ACTUAL,0.04
1665417600,ACTUAL,0.08
1665419400,ACTUAL,0.05
1665421200,ACTUAL,0.07
1665423000,ACTUAL,0.06
1665424800,ACTUAL,0.05
1665426600,ACTUAL,0.07
1665428400,ACTUAL,0.04
1665430200,ACTUAL,0.08
1665432000,ACTUAL,0.05
1665433800,ACTUAL,1.29
1665435600,ACTUAL,0.09
1665437400,ACTUAL,0.38
1665439200,ACTUAL,0.69
1665441000,ACTUAL,0.27
1665442800,ACTUAL,0.19
1665444600,ACTUAL,0.19
1665446400,ACTUAL,0.17
1665448200,ACTUAL,1.03
1665450000,ACTUAL,0.39
1665451800,ACTUAL,0.25
1665453600,ACTUAL,0.76
1665455400,ACTUAL,0.08
1665457200,ACTUAL,0.56
1665459000,ACTUAL,0.14
1665460800,ACTUAL,0.08
1665462600,ACTUAL,0.06
1665464400,ACTUAL,0.07
1665466200,ACTUAL,0.07
1665468000,ACTUAL,0.06
1665469800,ACTUAL,0.08
1665471600,ACTUAL,0.05
1665473400,ACTUAL,0.08
1665475200,ACTUAL,0.05
1665477000,ACTUAL,0.09
1665478800,ACTUAL,0.04
1665480600,ACTUAL,0.08
1665482400,ACTUAL,0.05
1665484200,ACTUAL,0.07
1665486000,ACTUAL,0.06
1665487800,ACTUAL,0.08
1665489600,ACTUAL,0.79
1665491400,ACTUAL,0.15
1665493200,ACTUAL,0.21
1665495000,ACTUAL,0.66
1665496800,ACTUAL,0.18
1665498600,ACTUAL,0.14
1665500400,ACTUAL,0.26
1665502200,ACTUAL,0.29
1665504000,ACTUAL,0.4
1665505800,ACTUAL,0.5
1665507600,ACTUAL,0.16
1665509400,ACTUAL,0.13
1665511200,ACTUAL,0.28
1665513000,ACTUAL,0.16
1665514800,ACTUAL,0.16
1665516600,ACTUAL,0.17
1665518400,ACTUAL,0.38
1665520200,ACTUAL,0.98
1665522000,ACTUAL,0.31
1665523800,ACTUAL,0.58
1665525600,ACTUAL,0.86
1665527400,ACTUAL,1.08
1665529200,ACTUAL,0.29
1665531000,ACTUAL,0.2
1665532800,ACTUAL,0.2
1665534600,ACTUAL,0.16
1665536400,ACTUAL,0.18
1665538200,ACTUAL,1.08
1665540000,ACTUAL,0.71
1665541800,ACTUAL,0.35
1665543600,ACTUAL,0.31
1665545400,ACTUAL,0.72
1665547200,ACTUAL,0.1
1665549000,ACTUAL,0.06
1665550800,ACTUAL,0.08
1665552600,ACTUAL,0.06
1665554400,ACTUAL,0.07
1665556200,ACTUAL,0.06
1665558000,ACTUAL,0.07
1665559800,ACTUAL,0.06
1665561600,ACTUAL,0.07
1665563400,ACTUAL,0.06
1665565200,ACTUAL,0.06
1665567000,ACTUAL,0.06
1665568800,ACTUAL,0.07
1665570600,ACTUAL,0.07
1665572400,ACTUAL,0.18
